row;subject_id;trial_index;trial_type;rt;key_press;musical_type;stimulus;options;responses
6467;5aa718136219a30001c763d2;4;html-keyboard-response;8840;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
6468;5aa718136219a30001c763d2;5;html-keyboard-response;1681;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
6469;5aa718136219a30001c763d2;6;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
6470;5aa718136219a30001c763d2;7;survey-multi-select;18261;NULL;Icon2;Staircase;"[" Mischeif"," Angel"," Sigh"," Rushed"," Celebration"," Hero"," Fight"," Jungle"," Basement"," Quarrel"," Staircase"," Bird"," Mockery"," Cradle"," Needle"," None of the above"]";"{"Q0":[" Mischeif"]}"
6471;5aa718136219a30001c763d2;8;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
6472;5aa718136219a30001c763d2;9;survey-multi-select;16609;NULL;Ind;Hero;"[" Basement"," Celebration"," Mockery"," Rushed"," Devotion"," Sigh"," Hero"," Wideness"," Red"," Fight"," Angel"," Ocean"," Blue"," Circle"," Toxin"," None of the above"]";"{"Q0":[" Celebration"," Hero"]}"
6473;5aa718136219a30001c763d2;10;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
6474;5aa718136219a30001c763d2;11;survey-multi-select;25231;NULL;Icon2;Needle;"[" Ocean"," Toxin"," Basement"," Peaceful"," Wideness"," Blue"," Needle"," Jungle"," Mockery"," Celebration"," Fight"," Cradle"," Bird"," River"," Departure"," None of the above"]";"{"Q0":[" Fight"]}"
6475;5aa718136219a30001c763d2;12;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
6476;5aa718136219a30001c763d2;13;survey-multi-select;31927;NULL;Ind;Blue;"[" Circle"," Red"," Angel"," Ocean"," Strength"," Blossom"," Cradle"," Needle"," Quarrel"," Mischeif"," Sigh"," Basement"," Staircase"," Devotion"," Toxin"," None of the above"]";"{"Q0":[" Basement"]}"
6477;5aa718136219a30001c763d2;14;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
6478;5aa718136219a30001c763d2;15;survey-multi-select;13540;NULL;Icon1;Fight;"[" Devotion"," Hero"," Narrowness"," Sigh"," Blue"," Fight"," Quarrel"," Jungle"," Arrival"," Needle"," Departure"," Strength"," Cradle"," Mischeif"," River"," None of the above"]";"{"Q0":[" Fight"," Quarrel"," Strength"]}"
6479;5aa718136219a30001c763d2;16;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
6480;5aa718136219a30001c763d2;17;survey-multi-select;15262;NULL;Ind;Peaceful;"[" Arrival"," Fight"," Toxin"," Basement"," Departure"," Peaceful"," Circle"," Cradle"," Staircase"," Narrowness"," Quarrel"," Red"," Bird"," Blossom"," Angel"," None of the above"]";"{"Q0":[" Peaceful"," Circle"," Blossom"]}"
6481;5aa718136219a30001c763d2;18;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
6482;5aa718136219a30001c763d2;19;survey-multi-select;26242;NULL;Icon1;"Musical Clock";"[" Arrival"," Toxin"," Narrowness"," Peaceful"," Bird"," Sigh"," Devotion"," Circle"," Angel"," Strength"," Mockery"," Needle"," Wideness"," Red"," Blue"," None of the above"]";"{"Q0":[" Peaceful"," Bird"," Circle"]}"
6483;5aa718136219a30001c763d2;20;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
6484;5aa718136219a30001c763d2;21;survey-multi-select;27275;NULL;Icon2;Basement;"[" Bird"," Wideness"," Ocean"," Departure"," Jungle"," Needle"," Devotion"," Red"," Mockery"," Arrival"," Celebration"," Hero"," Blue"," Rushed"," Staircase"," None of the above"]";"{"Q0":[" None of the above"]}"
6485;5aa718136219a30001c763d2;22;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
6486;5aa718136219a30001c763d2;23;survey-multi-select;19357;NULL;Icon1;Quarrel;"[" Rushed"," Ocean"," Blossom"," Celebration"," Wideness"," Peaceful"," River"," Basement"," Arrival"," Strength"," Angel"," Mischeif"," Devotion"," Departure"," Needle"," None of the above"]";"{"Q0":[" Rushed"," Mischeif"," Departure"]}"
6487;5aa718136219a30001c763d2;24;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
6488;5aa718136219a30001c763d2;25;survey-multi-select;14090;NULL;Icon1;Ocean;"[" Jungle"," Blue"," Strength"," Quarrel"," Celebration"," Mockery"," Cradle"," Needle"," River"," Bird"," Basement"," Mischeif"," Blossom"," Ocean"," Wideness"," None of the above"]";"{"Q0":[" Blue"," Ocean"," Wideness"]}"
6489;5aa718136219a30001c763d2;26;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
6490;5aa718136219a30001c763d2;27;survey-multi-select;22658;NULL;Icon1;Arrival;"[" Strength"," Devotion"," Sigh"," Peaceful"," Bird"," Jungle"," Departure"," Red"," Fight"," Celebration"," Hero"," Rushed"," Quarrel"," Staircase"," Mockery"," None of the above"]";"{"Q0":[" Strength"," Celebration"," Hero"]}"
6491;5aa718136219a30001c763d2;28;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
6492;5aa718136219a30001c763d2;29;survey-multi-select;16262;NULL;Icon2;Bird;"[" Hero"," Strength"," Sigh"," Bird"," Basement"," River"," Celebration"," Needle"," Rushed"," Circle"," Mischeif"," Wideness"," Quarrel"," Narrowness"," Arrival"," None of the above"]";"{"Q0":[" Celebration"," Circle"]}"
6493;5aa718136219a30001c763d2;30;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
6494;5aa718136219a30001c763d2;31;survey-multi-select;11039;NULL;Ind;Red;"[" Mockery"," Devotion"," Basement"," Toxin"," Mischeif"," Red"," Blue"," Fight"," Quarrel"," Departure"," Angel"," Circle"," Wideness"," Peaceful"," Rushed"," None of the above"]";"{"Q0":[" Fight"," Quarrel"]}"
6495;5aa718136219a30001c763d2;32;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
6496;5aa718136219a30001c763d2;33;survey-multi-select;11740;NULL;Ind;Devotion;"[" Quarrel"," Narrowness"," Wideness"," Rushed"," Cradle"," River"," Devotion"," Ocean"," Arrival"," Toxin"," Needle"," Sigh"," Red"," Strength"," Hero"," None of the above"]";"{"Q0":[" Devotion"," Arrival"]}"
6497;5aa718136219a30001c763d2;34;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
6498;5aa718136219a30001c763d2;35;survey-multi-select;15227;NULL;Icon1;Buzzsaw;"[" Staircase"," Needle"," Celebration"," Narrowness"," Departure"," Ocean"," Quarrel"," Devotion"," Angel"," Sigh"," Wideness"," Fight"," River"," Rushed"," Cradle"," None of the above"]";"{"Q0":[" Rushed"]}"
6499;5aa718136219a30001c763d2;36;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
6500;5aa718136219a30001c763d2;37;survey-multi-select;15272;NULL;Ind;Departure;"[" Basement"," Arrival"," Devotion"," Blue"," Fight"," Peaceful"," Cradle"," Celebration"," Strength"," Staircase"," Circle"," Wideness"," Rushed"," Jungle"," Hero"," None of the above"]";"{"Q0":[" Peaceful"]}"
6501;5aa718136219a30001c763d2;38;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
6502;5aa718136219a30001c763d2;39;survey-multi-select;22356;NULL;Ind;Toxin;"[" Basement"," Jungle"," Sigh"," Mischeif"," Needle"," Narrowness"," Peaceful"," Departure"," Strength"," River"," Quarrel"," Mockery"," Bird"," Celebration"," Blossom"," None of the above"]";"{"Q0":[" Mischeif"," Narrowness"]}"
6503;5aa718136219a30001c763d2;40;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
6504;5aa718136219a30001c763d2;41;survey-multi-select;30352;NULL;Icon2;Rushed;"[" Toxin"," Blue"," Sigh"," Needle"," Narrowness"," Mischeif"," Red"," Fight"," Rushed"," Peaceful"," Bird"," Staircase"," Departure"," Jungle"," Quarrel"," None of the above"]";"{"Q0":[" None of the above"]}"
6505;5aa718136219a30001c763d2;42;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
6506;5aa718136219a30001c763d2;43;survey-multi-select;13391;NULL;Icon2;Narrowness;"[" Sigh"," Toxin"," Mischeif"," Red"," Staircase"," Narrowness"," Peaceful"," Hero"," Angel"," Fight"," Bird"," Wideness"," Rushed"," Circle"," Cradle"," None of the above"]";"{"Q0":[" Mischeif"," Narrowness"]}"
6507;5aa718136219a30001c763d2;44;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
6508;5aa718136219a30001c763d2;45;survey-multi-select;16754;NULL;Icon2;Circle;"[" Quarrel"," Wideness"," Angel"," Basement"," Red"," Bird"," Blue"," Celebration"," Staircase"," Arrival"," Narrowness"," Toxin"," Cradle"," River"," Devotion"," None of the above"]";"{"Q0":[" Wideness"," Blue"," Devotion"]}"
6509;5aa718136219a30001c763d2;46;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
6510;5aa718136219a30001c763d2;47;survey-multi-select;12050;NULL;Icon1;Jungle;"[" Celebration"," Mischeif"," Peaceful"," Strength"," Circle"," Blue"," Departure"," Angel"," Red"," Staircase"," Fight"," Arrival"," Sigh"," Basement"," Jungle"," None of the above"]";"{"Q0":[" Mischeif"]}"
6511;5aa718136219a30001c763d2;48;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
6512;5aa718136219a30001c763d2;49;survey-multi-select;16513;NULL;Icon1;Sigh;"[" Narrowness"," Devotion"," Celebration"," Staircase"," Mockery"," Needle"," River"," Fight"," Toxin"," Arrival"," Blue"," Ocean"," Circle"," Basement"," Peaceful"," None of the above"]";"{"Q0":[" Staircase"," Basement"]}"
6513;5aa718136219a30001c763d2;50;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
6514;5aa718136219a30001c763d2;51;survey-multi-select;22080;NULL;Icon2;Wideness;"[" Cradle"," Circle"," Red"," River"," Needle"," Devotion"," Blue"," Arrival"," Toxin"," Departure"," Bird"," Basement"," Quarrel"," Sigh"," Staircase"," None of the above"]";"{"Q0":[" Devotion"]}"
6515;5aa718136219a30001c763d2;52;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
6516;5aa718136219a30001c763d2;53;survey-multi-select;14035;NULL;Icon1;Mockery;"[" Cradle"," Mockery"," Devotion"," Circle"," Angel"," Bird"," Wideness"," Narrowness"," Quarrel"," Needle"," Staircase"," Sigh"," Arrival"," Hero"," Departure"," None of the above"]";"{"Q0":[" Mockery"]}"
6517;5aa718136219a30001c763d2;54;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
6518;5aa718136219a30001c763d2;55;survey-multi-select;12737;NULL;Icon2;Blossom;"[" Narrowness"," Peaceful"," Basement"," Arrival"," Mockery"," Angel"," Red"," Ocean"," Devotion"," Jungle"," Toxin"," Celebration"," Sigh"," Fight"," Staircase"," None of the above"]";"{"Q0":[" Peaceful"," Angel"," Devotion"," Sigh"]}"
6519;5aa718136219a30001c763d2;56;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
6520;5aa718136219a30001c763d2;57;survey-multi-select;21182;NULL;Icon1;Celebration;"[" Rushed"," Sigh"," Blossom"," Quarrel"," Circle"," Mockery"," Peaceful"," Jungle"," Red"," Staircase"," Blue"," Wideness"," Toxin"," Strength"," Ocean"," None of the above"]";"{"Q0":[" Wideness"]}"
6521;5aa718136219a30001c763d2;58;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
6522;5aa718136219a30001c763d2;59;survey-multi-select;15176;NULL;Ind;Strength;"[" Needle"," Hero"," Circle"," Rushed"," Mockery"," Strength"," Celebration"," Jungle"," Departure"," Mischeif"," Devotion"," Toxin"," Red"," Blue"," Quarrel"," None of the above"]";"{"Q0":[" Strength"," Departure"]}"
6523;5aa718136219a30001c763d2;60;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
6524;5aa718136219a30001c763d2;61;survey-multi-select;28948;NULL;Ind;Mischief;"[" Cradle"," Devotion"," Peaceful"," Angel"," Jungle"," Ocean"," Sigh"," Blue"," Staircase"," Bird"," Fight"," Toxin"," Mischeif"," Quarrel"," Strength"," None of the above"]";"{"Q0":[" None of the above"]}"
6525;5aa718136219a30001c763d2;62;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
6526;5aa718136219a30001c763d2;63;survey-multi-select;11446;NULL;Ind;Cradle;"[" Devotion"," Quarrel"," River"," Peaceful"," Staircase"," Bird"," Cradle"," Needle"," Basement"," Toxin"," Departure"," Narrowness"," Blossom"," Angel"," Jungle"," None of the above"]";"{"Q0":[" Peaceful"," Cradle"]}"
6527;5aa718136219a30001c763d2;64;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
6528;5aa718136219a30001c763d2;65;survey-multi-select;10780;NULL;Icon2;River;"[" Ocean"," Blue"," Narrowness"," Basement"," Red"," Sigh"," Devotion"," Peaceful"," Rushed"," Bird"," Toxin"," Arrival"," Quarrel"," Needle"," Angel"," None of the above"]";"{"Q0":[" Rushed"]}"
6529;5aa718136219a30001c763d2;66;html-keyboard-response;6621;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
6530;5aa718136219a30001c763d2;67;survey-multi-choice;3803;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
6531;56b61b915cd743000e6e01c5;0;html-keyboard-response;12159;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
6532;56b61b915cd743000e6e01c5;1;html-keyboard-response;3640;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
6533;56b61b915cd743000e6e01c5;2;audio-keyboard-response;3483;75;NULL;MusicStimuli/K.mp3;NULL;NULL
6534;56b61b915cd743000e6e01c5;3;html-keyboard-response;16939;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
6535;56b61b915cd743000e6e01c5;4;html-keyboard-response;5957;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
6536;56b61b915cd743000e6e01c5;5;html-keyboard-response;1563;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
6537;56b61b915cd743000e6e01c5;6;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
6538;56b61b915cd743000e6e01c5;7;survey-multi-select;14371;NULL;Ind;Toxin;"[" Basement"," Cradle"," Strength"," Ocean"," Wideness"," River"," Mischeif"," Peaceful"," Red"," Angel"," Quarrel"," Needle"," Circle"," Toxin"," Mockery"," None of the above"]";"{"Q0":[" Quarrel"]}"
6539;56b61b915cd743000e6e01c5;8;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
6540;56b61b915cd743000e6e01c5;9;survey-multi-select;3870;NULL;Icon1;Mockery;"[" Quarrel"," Angel"," Peaceful"," Bird"," Red"," Ocean"," River"," Hero"," Celebration"," Mischeif"," Circle"," Wideness"," Rushed"," Needle"," Jungle"," None of the above"]";"{"Q0":[]}"
6541;56b61b915cd743000e6e01c5;10;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
6542;56b61b915cd743000e6e01c5;11;survey-multi-select;12768;NULL;Ind;Blue;"[" Fight"," Angel"," Circle"," Celebration"," Cradle"," Wideness"," Red"," Staircase"," Blue"," River"," Blossom"," Sigh"," Hero"," Jungle"," Basement"," None of the above"]";"{"Q0":[" Sigh"]}"
6543;56b61b915cd743000e6e01c5;12;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
6544;56b61b915cd743000e6e01c5;13;survey-multi-select;5026;NULL;Ind;Strength;"[" Cradle"," Circle"," Needle"," Wideness"," Mischeif"," Narrowness"," Red"," Celebration"," Sigh"," Devotion"," Arrival"," Quarrel"," Ocean"," Blue"," Basement"," None of the above"]";"{"Q0":[" Celebration"]}"
6545;56b61b915cd743000e6e01c5;14;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
6546;56b61b915cd743000e6e01c5;15;survey-multi-select;9656;NULL;Ind;Hero;"[" Hero"," Rushed"," Blue"," Cradle"," Angel"," Narrowness"," Circle"," Peaceful"," Mischeif"," Fight"," Staircase"," Toxin"," Arrival"," Blossom"," Mockery"," None of the above"]";"{"Q0":[" None of the above"]}"
6547;56b61b915cd743000e6e01c5;16;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
6548;56b61b915cd743000e6e01c5;17;survey-multi-select;6201;NULL;Icon2;Blossom;"[" Red"," Angel"," Bird"," Toxin"," Strength"," Circle"," Mockery"," Blue"," Devotion"," River"," Celebration"," Departure"," Jungle"," Blossom"," Basement"," None of the above"]";"{"Q0":[" Blossom"]}"
6549;56b61b915cd743000e6e01c5;18;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
6550;56b61b915cd743000e6e01c5;19;survey-multi-select;7315;NULL;Icon2;Narrowness;"[" Basement"," Hero"," Circle"," Blue"," River"," Arrival"," Wideness"," Fight"," Devotion"," Jungle"," Blossom"," Celebration"," Red"," Toxin"," Ocean"," None of the above"]";"{"Q0":[" None of the above"]}"
6551;56b61b915cd743000e6e01c5;20;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
6552;56b61b915cd743000e6e01c5;21;survey-multi-select;13989;NULL;Icon1;Celebration;"[" Needle"," Red"," Bird"," Cradle"," Jungle"," Ocean"," Mockery"," Mischeif"," Angel"," Strength"," River"," Toxin"," Arrival"," Quarrel"," Devotion"," None of the above"]";"{"Q0":[" Arrival"]}"
6553;56b61b915cd743000e6e01c5;22;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
6554;56b61b915cd743000e6e01c5;23;survey-multi-select;5736;NULL;Icon2;Basement;"[" Circle"," Wideness"," Celebration"," Red"," Cradle"," Bird"," Fight"," Mischeif"," Ocean"," Jungle"," Blossom"," Hero"," Staircase"," Needle"," Arrival"," None of the above"]";"{"Q0":[" Wideness"]}"
6555;56b61b915cd743000e6e01c5;24;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
6556;56b61b915cd743000e6e01c5;25;survey-multi-select;6033;NULL;Icon2;Wideness;"[" Red"," Fight"," River"," Peaceful"," Arrival"," Sigh"," Circle"," Departure"," Toxin"," Angel"," Jungle"," Blossom"," Bird"," Ocean"," Needle"," None of the above"]";"{"Q0":[" Blossom"]}"
6557;56b61b915cd743000e6e01c5;26;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
6558;56b61b915cd743000e6e01c5;27;survey-multi-select;5134;NULL;Ind;Cradle;"[" Needle"," Fight"," Celebration"," Toxin"," Sigh"," Arrival"," Peaceful"," Staircase"," Basement"," Quarrel"," Blue"," Jungle"," Mockery"," Strength"," Cradle"," None of the above"]";"{"Q0":[" Blue"]}"
6559;56b61b915cd743000e6e01c5;28;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
6560;56b61b915cd743000e6e01c5;29;survey-multi-select;3420;NULL;Ind;Peaceful;"[" Staircase"," Wideness"," Bird"," Red"," Toxin"," Fight"," Peaceful"," Angel"," Arrival"," Devotion"," Mockery"," Mischeif"," Celebration"," Basement"," Jungle"," None of the above"]";"{"Q0":[" Peaceful"]}"
6561;56b61b915cd743000e6e01c5;30;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
6562;56b61b915cd743000e6e01c5;31;survey-multi-select;10435;NULL;Ind;Red;"[" Staircase"," Red"," Angel"," Rushed"," Blossom"," Needle"," Arrival"," Basement"," Departure"," Blue"," Peaceful"," Hero"," Toxin"," Cradle"," River"," None of the above"]";"{"Q0":[" None of the above"]}"
6563;56b61b915cd743000e6e01c5;32;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
6564;56b61b915cd743000e6e01c5;33;survey-multi-select;9988;NULL;Icon1;Jungle;"[" Circle"," Blossom"," Mischeif"," Bird"," Sigh"," Toxin"," Celebration"," Arrival"," Hero"," Narrowness"," Quarrel"," Mockery"," Fight"," Wideness"," Devotion"," None of the above"]";"{"Q0":[" Mischeif"]}"
6565;56b61b915cd743000e6e01c5;34;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
6566;56b61b915cd743000e6e01c5;35;survey-multi-select;13131;NULL;Icon2;Bird;"[" Ocean"," Staircase"," Hero"," Needle"," Blossom"," Mischeif"," Wideness"," Narrowness"," Angel"," Devotion"," Blue"," Cradle"," Celebration"," Circle"," Fight"," None of the above"]";"{"Q0":[" None of the above"]}"
6567;56b61b915cd743000e6e01c5;36;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
6568;56b61b915cd743000e6e01c5;37;survey-multi-select;8073;NULL;Icon2;Circle;"[" Cradle"," Basement"," Mockery"," Sigh"," Quarrel"," Jungle"," Angel"," Fight"," Celebration"," Devotion"," Ocean"," Blue"," Rushed"," Toxin"," River"," None of the above"]";"{"Q0":[" Angel"]}"
6569;56b61b915cd743000e6e01c5;38;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
